subject_id,segment_id,label,timepoint,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
243,0,2,249,0.2167,-0.3576,-0.1816,-0.5001,-0.2625,-0.3996,-0.1218,-0.2748,-0.3116,-0.3368,-0.3813,-0.3787,-0.221,0.0995,0.0101,-0.209
243,0,2,250,-0.3723,0.1175,-0.3742,-0.7077,-0.3827,-0.2132,-0.5171,-0.4881,-0.5122,-0.7622,-0.8523,-0.3184,-0.4457,-0.2199,-0.4031,-0.8259
243,0,2,251,-0.8768,-1.0666,-0.7923,-1.061,-0.5645,-0.6733,-1.2192,-0.7945,-1.0197,-1.239,-0.8688,-0.8352,-0.884,-0.6983,-0.6225,-0.7794
243,0,2,252,-1.0311,-1.0836,-1.037,-1.2197,-1.2606,-1.0998,-1.1134,-1.1946,-0.8807,-1.2578,-1.3305,-1.4961,-1.3766,-1.4257,-1.0766,-1.1938
243,0,2,253,-1.0629,-1.0805,-1.0185,-1.2649,-1.181,-0.7274,-0.9351,-0.9433,-1.5428,-1.176,-1.0143,-1.3119,-1.6122,-0.904,-0.9235,-1.0612
243,0,2,254,-0.8306,-0.6663,-0.8263,-0.9565,-0.575,-0.7049,-0.7654,-0.3953,-0.4004,-0.6055,-0.6041,-0.6611,-0.5054,-0.8124,-0.4452,-0.7861
243,0,2,255,-0.1916,-0.0299,0.1039,0.1895,0.2966,0.1553,-0.5075,-0.1765,-0.2096,0.1527,0.1034,0.2069,-0.2088,-0.2355,-0.0206,-0.0601
243,1,2,0,0.1037,0.5846,-0.2975,0.3764,-0.2495,0.0714,0.0386,-0.4995,0.1049,-0.0365,-0.1529,0.3009,0.2154,0.1017,0.1506,0.1918
243,1,2,1,0.4971,0.8369,0.4222,0.7529,1.1269,0.756,0.3515,0.6001,0.6279,0.6246,0.6877,0.84,0.9137,0.5944,0.8754,0.94
243,1,2,2,1.4126,1.5543,1.5783,1.21,1.4578,1.0052,1.0585,1.2495,1.4128,1.3903,1.6674,1.531,1.1232,1.4272,1.3404,1.4279
243,1,2,3,1.5196,1.4871,1.3455,1.524,1.2166,1.3966,1.3264,1.5365,1.2181,1.2055,1.2472,1.5748,1.3485,1.3377,1.1427,1.2219
243,1,2,4,1.0366,0.7907,0.9103,1.0952,0.7056,0.7062,1.3267,1.2171,0.767,1.4584,0.8765,1.0023,1.0582,1.3749,1.1155,1.1654
243,1,2,5,0.8407,0.8403,0.4078,0.6974,0.4553,0.6599,0.7819,0.6517,0.5671,0.4765,0.5133,0.3274,0.3645,0.9423,0.8161,0.4653
243,1,2,6,0.4263,0.6116,0.7188,0.5598,0.1973,0.5278,0.4517,0.2353,0.6268,0.4269,0.075,0.3436,0.648,0.0615,0.1161,0.213
243,1,2,7,0.665,0.481,0.4574,0.6959,0.1986,0.4184,0.6151,0.7259,0.4162,0.182,0.2395,0.2423,0.3889,0.527,0.9333,0.7572
243,1,2,8,0.8804,1.3355,0.9649,1.3904,1.3122,1.0772,1.607,1.3101,1.003,1.1669,1.2892,1.1384,1.2993,1.2441,1.2389,1.343
243,1,2,9,1.7259,1.8856,1.967,1.9371,2.1329,2.1986,2.0815,1.7435,2.1605,1.8029,1.8914,1.607,2.2413,1.6478,1.8261,1.723
243,1,2,10,2.6537,2.4064,2.4744,2.6727,2.5401,2.7825,2.3643,2.604,2.3747,2.2461,2.266,2.0876,2.3508,2.6952,2.1131,2.5401
243,1,2,11,2.5903,2.5305,2.6833,2.6646,2.5432,3.0169,2.575,2.7063,2.6563,2.4108,2.4841,2.8504,2.5663,2.4292,2.4993,2.442
243,1,2,12,2.1372,2.0897,2.4442,1.9729,1.9707,2.0834,2.3904,2.3223,2.094,1.9611,2.2188,2.2857,2.0824,2.3187,2.3005,2.3548
243,1,2,13,1.3936,1.4132,1.4196,1.5891,1.8522,0.9835,1.2131,1.1848,1.7227,1.1445,1.5799,1.3285,1.634,1.5286,1.2211,1.2244
243,1,2,14,0.7233,0.7725,0.7496,0.8573,0.7457,0.781,0.7712,0.6988,0.7395,0.5984,0.5428,0.9019,1.0605,0.6812,0.9618,0.3824
243,1,2,15,0.1554,0.2987,0.516,0.4567,0.5922,0.3533,0.7196,0.648,0.7236,0.9105,0.364,0.487,0.2393,0.6472,0.6878,0.4539
243,1,2,16,1.0707,0.7142,0.6939,0.5116,0.3716,0.7859,0.7677,1.0392,0.3032,0.8889,0.8156,0.6525,0.5392,0.5164,0.7358,1.2086
243,1,2,17,1.0795,0.9475,0.7846,1.241,1.0301,0.9433,1.3523,1.1203,1.1003,1.4056,0.917,0.8879,0.9293,1.2196,0.9526,0.4786
243,1,2,18,1.5636,1.7604,1.3061,1.9144,1.6775,1.4958,1.7062,1.0373,1.7694,1.4362,1.4114,1.6211,1.6624,1.4726,1.6644,1.3708
243,1,2,19,1.5389,1.4281,1.6858,2.0979,1.6023,1.4248,1.6711,1.7427,1.5331,1.7256,1.2383,1.4381,1.5931,1.5498,2.058,1.6915
243,1,2,20,1.1178,0.8619,1.0538,1.0822,2.0743,1.0603,1.2252,1.3898,1.174,0.9587,1.3641,1.164,1.2638,1.2826,1.0946,1.4227
243,1,2,21,0.4903,0.0856,0.3337,0.4915,-0.0145,0.5637,0.224,0.6096,0.3014,0.0607,0.7938,0.0694,0.4846,0.5107,-0.1183,0.3067
243,1,2,22,-0.7791,-0.6542,-0.6409,-1.0561,-0.8428,-0.6141,-0.4017,-0.7731,-0.464,-0.6321,-0.6955,-0.7205,-0.5137,-0.5185,-0.4911,-0.653
243,1,2,23,-1.3491,-1.2622,-1.1297,-1.3735,-1.1618,-0.9707,-1.3063,-1.5023,-1.2095,-2.1083,-1.391,-1.4584,-1.4433,-1.4872,-1.5139,-1.0454
243,1,2,24,-1.6624,-1.4659,-1.6062,-1.786,-1.6476,-1.4742,-1.3589,-1.8183,-1.5208,-1.8788,-1.5422,-1.0537,-1.1833,-1.2109,-1.8121,-1.5913
243,1,2,25,-1.382,-1.3051,-1.4752,-1.576,-1.1384,-1.7627,-1.2038,-1.3732,-1.3063,-1.224,-1.1686,-1.1235,-0.8384,-1.4637,-1.3567,-1.6301
243,1,2,26,-0.6629,-1.2294,-0.5491,-0.6965,-0.9626,-1.1313,-0.9617,-1.0149,-0.9208,-1.0085,-0.9932,-0.9979,-0.4641,-0.6167,-0.7078,-0.8872
243,1,2,27,-0.198,-0.3496,-0.4383,-0.5088,-0.9568,-0.078,-0.5562,-0.7221,-0.3328,-0.1027,-0.5125,-0.8376,-0.7293,-0.4032,-0.5826,-0.7781
243,1,2,28,-0.2347,-0.4125,-0.9403,-0.6546,-0.8268,-0.823,-0.5443,-0.7906,-0.5557,-0.7003,-0.8168,-0.4844,-0.6369,-0.833,-0.4763,-0.6782
243,1,2,29,-1.073,-1.1894,-1.1171,-1.3508,-1.0893,-0.938,-0.9533,-1.2499,-1.5031,-1.2789,-1.2055,-1.2561,-1.0981,-1.0688,-0.9346,-1.1441
243,1,2,30,-1.7909,-1.8868,-2.0465,-2.3047,-2.494,-2.1524,-2.2283,-1.8045,-2.2784,-2.2336,-2.2907,-2.2116,-2.0682,-1.9054,-1.911,-1.9628
243,1,2,31,-3.0086,-2.7597,-3.0235,-2.9843,-2.5493,-2.3219,-3.0518,-2.8457,-2.6105,-2.7985,-2.7516,-2.8396,-2.8096,-3.148,-2.8365,-3.0022
243,1,2,32,-2.9917,-3.3117,-2.8631,-3.257,-3.0783,-3.6714,-3.7515,-3.1098,-2.9014,-3.4515,-3.0284,-3.1366,-3.2442,-3.0745,-3.1155,-2.9977
243,1,2,33,-2.708,-2.5162,-2.7581,-3.0058,-2.9506,-2.8302,-3.1149,-2.9319,-2.8571,-2.3484,-2.5839,-2.8079,-2.9405,-2.5694,-2.9095,-2.7143
243,1,2,34,-1.8782,-2.1627,-1.8872,-2.1657,-2.2955,-2.3122,-1.9434,-1.9718,-2.1202,-2.1125,-1.8639,-1.914,-1.7976,-1.7565,-1.906,-2.1626
243,1,2,35,-0.7575,-1.0182,-0.7356,-1.3013,-1.2117,-1.3991,-1.1803,-1.3971,-1.0883,-1.3325,-1.2119,-0.9079,-1.1384,-1.1291,-1.4369,-1.1545
243,1,2,36,-0.1961,-0.2412,-1.0658,-0.7576,-0.5022,-0.3483,-0.7849,-0.4332,-0.8528,-0.8594,-0.71,-0.8604,-0.7477,-0.9941,-0.8078,-0.7373
243,1,2,37,-0.2685,-0.6172,-0.2873,-0.6493,-0.5627,-0.6108,-0.3303,-0.7488,-0.8014,-0.6559,-0.6724,-0.6948,-0.9267,-0.6425,-0.7901,-0.8216
243,1,2,38,-1.2253,-1.1133,-1.3529,-0.9736,-1.1449,-1.1647,-1.0056,-1.6038,-1.1743,-1.2295,-1.3474,-1.0661,-1.4589,-1.0576,-1.3341,-1.0371
243,1,2,39,-1.778,-1.7599,-1.8596,-1.4896,-1.84,-1.8656,-1.9517,-2.1428,-1.6417,-1.5679,-1.72,-1.4534,-1.5607,-1.7207,-1.9526,-1.7007
243,1,2,40,-2.1055,-1.8632,-1.955,-1.9561,-2.0962,-2.1304,-2.124,-1.8162,-2.2787,-1.8943,-1.9914,-2.1886,-1.8651,-2.1312,-1.7006,-1.9487
243,1,2,41,-1.509,-1.7266,-1.828,-1.7317,-1.6002,-1.9014,-1.8536,-1.7303,-1.8044,-1.8338,-1.1011,-1.7294,-2.1509,-1.8297,-1.7752,-1.5032
243,1,2,42,-0.8227,-0.6789,-0.9858,-1.0168,-0.546,-0.4295,-0.6353,-0.5875,-0.8677,-1.2343,-0.7822,-0.5863,-0.6495,-0.8972,-0.7357,-0.8003
243,1,2,43,0.171,0.3867,0.3737,0.3104,0.6251,0.381,0.7895,0.5558,0.5851,-0.1796,0.1779,0.5644,0.446,0.47,0.3471,0.686
243,1,2,44,1.3702,1.0757,0.9082,1.2957,1.186,1.5101,1.2437,1.4774,1.3204,1.1953,1.5583,1.8165,1.5346,1.3714,1.3656,1.3445
243,1,2,45,1.8907,1.971,1.7626,1.6876,1.7105,1.7718,1.7617,1.5035,1.767,1.6163,1.6762,1.4681,1.8068,1.4211,1.6786,1.815
243,1,2,46,1.6766,1.0856,1.2709,1.2568,1.5842,1.1512,1.5681,1.8101,1.6516,1.8483,1.0697,1.4305,1.7378,1.4175,1.9624,1.3409
243,1,2,47,0.8406,1.0829,0.9789,1.2751,1.1146,1.0416,0.9755,0.6706,1.0106,0.8208,1.2816,0.6899,0.7905,1.087,0.9643,1.0149
243,1,2,48,0.7556,0.2557,0.6958,0.7913,0.6835,0.4454,0.6077,0.5617,0.5858,0.417,0.7215,0.364,0.1219,0.3986,0.2939,0.6523
243,1,2,49,0.4694,0.903,0.5397,0.5381,0.781,0.2371,0.4217,0.5083,0.3849,0.6843,0.6283,0.3601,0.5274,0.381,0.3909,0.0124
243,1,2,50,1.0473,1.3799,1.3699,1.0587,1.18,0.9284,1.072,1.1462,1.1572,1.1514,1.331,0.823,1.2946,1.3692,1.108,1.1981
243,1,2,51,2.0291,2.051,1.9169,2.2535,1.7638,2.1557,2.0545,1.947,1.8264,2.1795,1.6726,2.2368,2.1183,2.2068,1.9636,1.9249
243,1,2,52,3.1553,2.7936,2.8909,3.0217,3.2009,2.6138,2.8995,2.9291,2.8866,2.8072,2.8974,3.0408,3.2137,3.0193,2.9083,3.1286
243,1,2,53,3.2992,3.6876,3.3437,3.0536,3.4227,3.0112,3.2096,3.2639,3.4895,3.4652,3.1405,3.556,3.3303,3.4639,3.5339,3.1022
243,1,2,54,3.2752,2.7923,3.4379,3.0363,2.8503,2.9414,3.2457,3.1819,3.2883,2.9826,3.1943,3.2353,3.333,3.3146,3.4658,3.04
243,1,2,55,2.2305,2.8771,2.3144,2.4052,2.5408,2.3168,2.4117,2.3761,2.5748,2.6102,2.4852,2.6085,1.9576,2.7664,2.1185,2.4613
243,1,2,56,1.5419,1.7387,1.4284,1.6432,1.4137,1.5982,1.4656,1.2551,1.4995,1.6183,1.2962,1.4236,1.5332,1.3052,1.5201,1.1787
243,1,2,57,0.8648,0.8994,0.6716,0.9488,1.1288,1.108,0.8493,1.0542,0.8316,0.7959,0.8411,0.6467,0.6796,0.6042,1.0037,0.734
243,1,2,58,0.8517,0.8952,0.6425,0.6733,0.9064,0.9332,0.8103,0.4527,0.4982,0.6509,1.1174,0.7586,0.7953,0.4585,0.7744,0.6684
243,1,2,59,1.3192,1.076,1.063,0.9525,1.261,0.7685,1.0496,1.2335,1.2699,1.4705,0.9891,1.1607,1.2808,1.1899,1.5243,1.4489
243,1,2,60,1.6877,1.8578,2.0204,2.0325,1.4684,1.7011,1.8992,1.7847,1.8227,1.6096,1.6071,1.8733,2.0367,1.6999,1.9235,2.0079
243,1,2,61,2.0904,1.9276,2.0355,2.2514,1.94,2.2045,2.2304,2.1741,1.9583,2.1597,2.1492,1.9399,2.2771,1.7738,2.2602,2.2266
243,1,2,62,1.8067,2.3005,2.0142,1.9513,1.5923,2.0851,2.0882,1.7959,2.0992,1.7204,1.8616,1.9704,1.7711,2.0897,1.867,1.7362
243,1,2,63,0.7485,1.1957,1.1297,0.8345,1.0745,1.0406,1.0561,1.0905,1.356,0.7061,1.1607,1.2843,0.8106,1.2179,1.1459,1.3199
243,1,2,64,-0.2261,0.0379,-0.4341,0.3739,-0.0958,0.0212,-0.0094,-0.1306,-0.1749,-0.012,0.0931,0.2754,-0.0152,-0.1802,0.0348,-0.4947
243,1,2,65,-0.9999,-1.4462,-1.0473,-1.1146,-1.0941,-1.0589,-1.1044,-1.1287,-1.0881,-0.753,-1.4408,-1.0377,-0.9786,-1.4631,-1.3453,-1.2824
243,1,2,66,-1.7551,-1.6666,-1.72,-1.8163,-1.3701,-1.8779,-1.839,-1.756,-1.6542,-1.9829,-1.4193,-1.5573,-1.6392,-1.761,-1.8673,-1.68
243,1,2,67,-1.8069,-1.7226,-1.9502,-1.6052,-1.4196,-1.1845,-1.7299,-1.4917,-1.6512,-1.5296,-1.419,-1.4406,-1.7087,-1.3285,-1.5942,-1.2577
243,1,2,68,-0.9049,-1.1265,-1.442,-0.8914,-1.1843,-1.0357,-1.0744,-1.3015,-1.1422,-1.1781,-1.2353,-1.4507,-1.6558,-0.7118,-1.0548,-1.0449
243,1,2,69,-0.5455,-0.4494,-0.4948,-0.6745,-0.4469,-0.6438,-0.5254,-0.2045,-0.52,-0.6151,-0.6242,-0.7237,-0.6448,-0.6544,-0.5102,-0.5911
243,1,2,70,-0.5922,-0.4108,-0.614,-0.5745,-0.4111,-0.5135,-0.6107,-0.0726,-0.5759,-0.2379,-0.6093,-0.2402,-0.9878,-0.3795,-0.0044,-0.2962
243,1,2,71,-0.6758,-1.0788,-1.0974,-1.0494,-0.8075,-0.4986,-0.6811,-0.7811,-0.7915,-0.7372,-0.9957,-0.8555,-0.7565,-1.0541,-0.9418,-0.9574
243,1,2,72,-1.5836,-1.6986,-1.9215,-1.8069,-1.617,-1.5874,-1.4128,-1.9902,-1.8972,-1.7733,-1.5077,-1.5389,-1.7534,-1.681,-1.9376,-1.8263
243,1,2,73,-2.3646,-2.2313,-2.7,-2.7746,-2.7306,-2.4621,-2.7745,-2.5872,-2.8908,-2.7212,-2.5195,-2.7935,-2.5436,-3.1232,-2.4721,-2.5674
243,1,2,74,-2.988,-3.2323,-3.442,-3.3165,-3.6122,-3.0887,-3.1313,-3.2877,-3.2931,-3.298,-3.3815,-3.4445,-3.5249,-3.1592,-3.5127,-3.6711
243,1,2,75,-2.9331,-3.0096,-3.1255,-3.1707,-3.2975,-3.0162,-3.6117,-3.2567,-3.503,-3.5556,-3.0548,-3.1049,-3.3499,-3.4031,-2.9857,-3.4183
243,1,2,76,-2.4575,-2.3305,-2.5993,-2.6566,-2.6557,-2.6555,-2.5775,-2.6822,-2.8375,-2.6846,-2.5823,-2.5314,-2.7376,-2.9489,-2.692,-2.2668
243,1,2,77,-1.6116,-1.8524,-1.6725,-1.5924,-1.7899,-1.7605,-2.0445,-1.7349,-1.4321,-1.851,-1.6445,-1.7881,-1.6559,-1.721,-1.7783,-1.63
243,1,2,78,-1.0231,-1.0041,-0.8088,-0.844,-0.7614,-0.8667,-0.7724,-1.3404,-1.0987,-0.8884,-1.1798,-0.9887,-1.4433,-0.8473,-0.7342,-1.3687
243,1,2,79,-0.6162,-0.6041,-1.0284,-1.1259,-1.0976,-0.6157,-0.9754,-0.5148,-0.7523,-0.7279,-0.901,-0.6174,-0.8355,-0.9572,-0.9377,-0.8858
243,1,2,80,-1.5085,-1.0894,-1.2557,-1.4062,-0.9884,-0.9515,-0.9519,-0.8488,-0.911,-0.5736,-0.9507,-0.8939,-1.4054,-1.3663,-0.924,-1.0597
243,1,2,81,-1.8233,-1.5901,-1.4597,-1.8649,-1.9314,-1.6167,-1.857,-1.4187,-1.8374,-1.5813,-1.8584,-1.9291,-1.6626,-1.7377,-1.5877,-1.9177
243,1,2,82,-1.6352,-2.2299,-2.066,-2.4111,-2.3284,-2.3528,-2.2089,-2.1341,-2.1594,-2.6599,-1.8396,-2.0723,-2.1969,-2.1132,-2.1498,-1.9912
243,1,2,83,-1.6472,-2.2969,-2.0004,-2.0998,-2.2649,-2.0035,-2.0664,-2.1714,-2.4237,-1.9243,-2.3196,-2.0831,-2.3691,-2.1984,-1.8965,-1.7234
243,1,2,84,-1.5524,-1.3396,-1.6018,-1.8335,-1.1572,-0.9961,-1.5057,-1.0173,-1.5737,-1.6618,-1.1227,-1.2549,-1.0951,-1.6541,-1.1482,-1.7689
243,1,2,85,-0.1603,-0.2553,-0.293,-0.4795,-0.2395,0.085,-0.6006,-0.3261,-0.2511,-0.3588,-0.5748,-0.2078,-0.3321,-0.4072,-0.0356,-0.2983
243,1,2,86,1.1678,0.915,1.1886,0.8754,0.6087,0.674,0.7633,0.6035,0.5437,0.82,1.1741,0.753,0.6255,0.6063,0.4078,0.9302
243,1,2,87,1.3854,1.4841,1.4211,1.2521,1.2069,1.3482,1.618,1.1559,1.422,1.7163,1.0884,1.3204,1.8078,1.4484,1.2625,1.5136
243,1,2,88,1.4846,1.2501,1.2602,1.2269,1.6151,1.6987,1.5178,1.4483,1.4189,1.2862,1.3219,1.5422,1.3923,1.4109,1.3332,1.8245
243,1,2,89,0.908,1.0079,1.0788,1.4045,0.8475,0.9421,0.8693,1.319,1.3238,0.9237,0.8924,1.5039,0.9465,1.1901,1.2807,1.2264
243,1,2,90,0.6456,0.9199,0.3576,0.5635,0.7626,0.4873,0.4378,0.3572,0.6594,0.2136,0.6072,0.3272,0.4013,0.7905,-0.0905,0.5969
243,1,2,91,-0.0037,0.1786,0.3323,0.2632,0.2345,0.141,0.2927,0.1623,0.558,0.4885,0.3482,0.4585,0.5121,0.4614,0.3365,0.3057
243,1,2,92,0.5928,1.0313,0.4391,0.4256,0.4372,0.4092,0.6627,0.4246,0.7097,0.7192,0.4771,0.4154,0.5905,1.1085,0.5375,0.7706
243,1,2,93,1.4161,1.2643,1.6113,0.9229,1.4053,1.3766,1.32,1.4045,1.7477,1.6477,1.3799,1.6839,1.3644,1.5198,1.2888,1.3856
243,1,2,94,2.2673,2.2657,2.132,2.5509,2.4865,2.293,2.408,1.5167,2.3219,2.3731,2.2771,2.2556,2.1685,2.1398,2.2575,2.6955
243,1,2,95,2.9819,2.5886,2.9085,2.8804,2.9038,2.7457,2.9683,2.8819,2.8336,2.9639,3.1207,2.8206,2.7867,2.8739,2.7797,2.8355
243,1,2,96,3.0356,3.3285,3.0085,2.8803,3.0337,3.2659,3.4478,3.2412,3.2373,3.2581,3.4409,2.8589,2.7341,2.8666,2.9344,2.861
243,1,2,97,2.7465,2.6311,2.6742,2.5274,2.9403,2.8776,2.5958,2.4925,2.5083,2.2215,2.8673,2.6399,2.7679,2.5098,2.5626,2.2072
243,1,2,98,1.5153,1.6785,1.8395,1.5295,1.6805,1.8462,1.8575,1.9502,2.0729,1.9317,1.6604,1.7391,2.2251,1.5868,1.8159,1.7037
243,1,2,99,1.4409,0.983,0.8979,1.041,0.9356,1.0298,0.7543,0.6623,1.0407,1.2898,1.2175,1.3083,0.5545,1.0466,0.5935,0.8588
243,1,2,100,0.4821,0.4416,0.4058,0.3196,0.4147,0.6912,0.7254,0.4711,0.448,0.483,0.7187,0.7241,0.6426,0.5369,0.8356,0.4287
243,1,2,101,0.5359,0.6595,0.8477,0.9152,0.8795,0.9576,0.8697,0.8615,0.714,1.1098,1.0774,1.1194,0.5717,0.78,0.9873,1.2487
243,1,2,102,1.3787,1.4123,1.1412,1.8294,1.5456,1.619,1.1514,1.7534,1.0433,1.4437,1.2383,1.3491,1.4822,1.4279,1.3798,1.3189
243,1,2,103,1.9532,2.0197,2.1017,1.7651,1.7905,1.7549,1.7056,1.9316,1.9811,1.8422,1.9994,1.9285,1.8772,1.7772,1.7942,1.9359
243,1,2,104,1.8605,2.0124,2.2457,1.9175,1.8323,2.0756,1.8865,1.9073,1.7641,2.1794,1.8024,1.7108,1.8941,2.2835,2.4284,1.8132
243,1,2,105,1.7043,1.6611,1.3627,1.3267,1.2331,1.4559,1.3693,1.3183,1.6259,1.5405,1.4826,1.7171,1.511,1.5677,1.2254,1.1921
243,1,2,106,0.7024,0.527,0.4722,0.6981,1.1323,0.5464,0.7461,0.6622,0.3509,0.7282,0.5131,0.8508,0.7155,0.3737,0.6479,0.4211
243,1,2,107,-0.3702,-0.1886,-0.2731,-0.7729,0.1383,-0.3339,-0.8497,-0.6406,-0.3505,-0.5137,-0.1847,-0.2971,-0.2138,-0.6423,-0.2947,-0.5955
243,1,2,108,-0.9775,-1.0221,-0.9606,-1.0924,-0.95,-1.2844,-0.969,-1.1176,-0.8578,-1.0822,-0.9317,-0.8265,-1.2567,-0.9163,-0.9022,-1.0093
243,1,2,109,-1.2809,-0.9742,-0.8225,-1.1197,-1.7141,-1.2131,-1.6104,-1.2735,-1.4429,-1.5852,-1.2025,-1.522,-1.0395,-1.0809,-1.1167,-1.3941
243,1,2,110,-0.8538,-0.5662,-0.8081,-0.9001,-1.0192,-1.2168,-0.8986,-1.3165,-0.7412,-0.9715,-0.8204,-1.3166,-0.966,-1.2884,-0.7261,-0.7837
243,1,2,111,-0.3776,-0.3223,-0.4864,-0.6195,-0.3847,-0.1123,-0.638,-0.6902,-0.688,-0.8445,-0.7856,-0.4069,-0.285,-0.4417,-0.745,-0.3679
243,1,2,112,-0.3931,-0.2037,-0.5959,0.0813,-0.2201,-0.0806,-0.5125,-0.0618,-0.0286,-0.2804,-0.063,-0.1693,-0.2046,-0.0338,0.0629,-0.2149
243,1,2,113,-0.3983,-0.225,-0.5057,-0.3152,-0.6929,-0.2599,-0.5271,-0.5701,-0.2465,-0.1465,-0.5009,-0.3749,-0.3746,-0.3977,-0.6187,-0.2767
243,1,2,114,-0.911,-0.8543,-0.7811,-0.9551,-0.9806,-0.5965,-0.8172,-0.7015,-1.0012,-0.7582,-0.8784,-0.9959,-1.1865,-1.198,-0.9661,-0.9796
243,1,2,115,-1.6926,-1.6134,-1.9266,-1.656,-1.5632,-1.3052,-1.7517,-1.7509,-1.5433,-1.6359,-1.4771,-1.7195,-1.5763,-1.7221,-1.5929,-2.0206
243,1,2,116,-2.3685,-2.5773,-2.3404,-2.3558,-2.0626,-2.2537,-2.1229,-2.09,-2.2689,-2.4005,-2.1413,-2.344,-2.0616,-2.3392,-2.4717,-2.5131
243,1,2,117,-2.8151,-2.3509,-2.4045,-2.3937,-2.6021,-2.6431,-2.9965,-2.5942,-2.6318,-2.3914,-2.895,-2.4922,-2.7956,-2.3287,-2.6226,-2.5641
243,1,2,118,-2.4192,-2.4244,-2.0889,-2.3914,-2.4452,-2.1283,-2.2438,-2.1611,-2.034,-2.3604,-2.4624,-2.0176,-2.3135,-1.9398,-2.2056,-2.1548
243,1,2,119,-1.5315,-1.3824,-1.6247,-1.5621,-1.7594,-1.8598,-1.6492,-1.5441,-1.4537,-1.5201,-1.6433,-1.7407,-1.5009,-1.5853,-1.5508,-1.6593
243,1,2,120,-0.8397,-0.8419,-1.0008,-1.2273,-0.8324,-0.9651,-1.3752,-0.8298,-1.0807,-1.0115,-1.2066,-1.0049,-0.9996,-1.2431,-1.3088,-0.8514
243,1,2,121,-0.7601,-0.4598,-0.2465,-0.5494,-0.4405,-0.8069,-0.7883,-0.577,-0.5675,-0.5497,-0.6985,-0.4851,-0.6575,-0.9646,-0.8403,-0.7197
243,1,2,122,-0.916,-0.5016,-0.6273,-0.6339,-0.8589,-0.5141,-0.8567,-0.1171,-0.7037,-0.9959,-0.6536,-0.8879,-0.656,-0.5164,-0.5445,-0.5497
243,1,2,123,-0.9837,-1.0909,-1.1184,-0.6466,-1.1719,-1.3049,-1.5246,-1.2029,-1.0988,-1.1576,-1.1326,-0.8008,-1.1764,-1.0832,-1.5324,-1.2095
243,1,2,124,-1.4136,-1.4461,-1.3325,-1.5119,-1.0582,-1.6835,-1.399,-1.5014,-1.5797,-1.5772,-2.0827,-1.631,-1.4607,-1.597,-1.3887,-1.5055
243,1,2,125,-1.3658,-1.6835,-1.4884,-1.5868,-1.6614,-1.3998,-1.9939,-1.9752,-1.1947,-1.5389,-1.7607,-1.2957,-1.2839,-1.9467,-1.3223,-1.4215
243,1,2,126,-1.3986,-1.0754,-1.6231,-1.1178,-1.988,-1.6448,-1.1462,-1.3964,-1.4939,-1.6311,-1.6582,-1.5919,-1.3102,-1.3692,-1.6939,-1.3794
243,1,2,127,-0.7361,-0.4835,-0.9061,-1.0752,-0.6649,-0.8881,-0.6877,-0.4596,-0.7036,-0.6867,-0.5313,-0.6891,-0.7228,-0.6196,-1.0691,-0.5398
243,1,2,128,0.4852,-0.1692,-0.1324,-0.1453,0.3501,-0.1487,-0.1494,-0.2536,-0.0125,-0.026,-0.1718,-0.2225,0.1064,-0.2936,-0.1898,-0.0216
243,1,2,129,0.3095,0.7536,0.9963,0.7164,0.7394,0.9126,0.7202,0.8238,0.5515,0.7294,0.7703,0.5192,0.5567,0.8495,1.0453,0.4635
243,1,2,130,1.1555,0.9707,0.8768,1.238,1.1087,0.9732,0.9611,0.7295,1.1131,0.8797,1.2538,0.804,0.9477,0.8124,0.9972,0.792
243,1,2,131,0.7141,0.817,0.7042,0.8628,0.9386,1.1983,0.1339,0.935,1.0619,0.7172,0.6886,0.9455,0.7721,1.1343,0.6617,0.8394
243,1,2,132,0.5082,0.7779,0.4521,0.123,0.0909,0.4707,0.7514,0.3794,0.366,0.4712,0.3705,0.4976,0.1189,0.4327,0.7298,0.5236
243,1,2,133,-0.0671,0.0061,-0.2105,0.1026,0.1752,0.0991,0.1443,0.297,0.0819,0.0263,0.2524,0.1787,-0.2016,0.165,0.0673,0.1646
243,1,2,134,0.1813,0.0545,0.0852,-0.0874,0.1795,0.0165,0.4063,0.0873,-0.2829,0.2436,0.1962,0.2477,0.2075,0.1966,0.2674,-0.0962
243,1,2,135,0.4488,0.4561,0.6369,0.7448,0.5242,0.4991,0.3985,0.5449,0.5658,0.4773,0.5507,0.7214,0.6231,0.2267,0.701,0.7007
243,1,2,136,1.4375,0.9919,1.3772,1.2868,1.7525,1.4139,1.2273,1.3462,0.9108,0.7856,0.9918,1.2385,1.1646,1.5879,1.0429,1.2099
243,1,2,137,1.8462,1.6421,1.4885,1.8618,1.4565,1.3269,1.9202,1.7037,1.7348,1.6707,2.0411,2.0259,1.721,1.6877,1.7411,1.5687
243,1,2,138,1.9459,2.0048,1.989,2.0105,1.9905,2.0463,1.9095,1.6837,1.8319,1.9763,1.5512,1.8702,1.7497,2.0586,1.6232,1.9824
243,1,2,139,1.91,1.5585,2.0159,1.8042,1.5173,1.948,1.7094,1.7456,2.267,2.1674,1.7424,1.7203,1.9987,1.9159,1.777,1.9278
